id,date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,weekday,total_sleep_records,total_minutes_asleep,total_time_in_bed
6775888955,2016-04-07,13987,10.0299997329712,10.0299997329712,0,2.86999988555908,3.33999991416931,3.8199999332428,0,46,114,250,739,3856,Donnerstag,NA,NA,NA
6962181067,2016-03-31,14097,9.31999969482422,9.31999969482422,0,3.5,1.91999995708466,3.90000009536743,0,50,32,234,595,2188,Donnerstag,NA,NA,NA
6962181067,2016-04-07,13417,9.64999961853027,8.86999988555908,1.92630195617676,3.39000010490417,1.25,4.90999984741211,0.100000001490116,45,16,284,665,2244,Donnerstag,NA,NA,NA
7007744171,2016-04-07,14100,10.5799999237061,9.43000030517578,4.87598991394043,5.09999990463257,1.19000005722046,4.28000020980835,0,61,33,265,1015,2840,Donnerstag,NA,NA,NA
7086361926,2016-04-07,14604,10.8199996948242,10.8199996948242,0,7.23000001907349,1.12000000476837,2.4300000667572,0.0299999993294477,76,30,127,695,2862,Donnerstag,NA,NA,NA
8053475328,2016-04-07,17078,13.1999998092651,13.1999998092651,0,9.97000026702881,0.239999994635582,2.99000000953674,0,101,6,190,1143,3176,Donnerstag,NA,NA,NA
8253242879,2016-04-07,5181,3.42000007629395,3.42000007629395,0,1,0.910000026226044,1.50999999046326,0.00999999977648258,15,15,107,1303,1776,Donnerstag,NA,NA,NA
8378563200,2016-04-07,9725,7.71000003814697,7.71000003814697,2.25308108329773,2.41000008583069,0.529999971389771,4.76999998092651,0,83,11,181,670,3839,Donnerstag,NA,NA,NA
8583815059,2016-04-07,2816,2.20000004768372,2.20000004768372,0,0,0,2.20000004768372,0,0,0,138,1302,2437,Donnerstag,NA,NA,NA
8792009665,2016-04-07,1291,0.829999983310699,0.829999983310699,0,0,0,0.829999983310699,0,0,0,77,888,1961,Donnerstag,NA,NA,NA
8877689391,2016-04-07,10910,8.42000007629395,8.42000007629395,0,2.96000003814697,0.389999985694885,5.03000020980835,0,32,11,212,1185,2947,Donnerstag,NA,NA,NA
1503960366,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,325,364
1503960366,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,366,393
1503960366,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,247,264
1927972279,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,166,178
2026352035,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,545,568
2026352035,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,477,514
2026352035,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,513,545
2026352035,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,468,485
2026352035,2016-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,456,485
2347167796,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,445,489
2347167796,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,460,484
2347167796,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,408,450
3977333714,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,291,397
3977333714,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,332,512
3977333714,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,261,423
3977333714,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,318,480
4020332650,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,226,248
4319703577,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,535,557
4319703577,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,59,65
4319703577,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,497,522
4319703577,2016-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,302,321
4388161847,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,442,458
4388161847,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,428,458
4388161847,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,471,495
4445114986,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,441,492
4445114986,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,436,469
4445114986,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,419,442
4445114986,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,2,462,513
4445114986,2016-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,483,501
4558609924,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,126,137
4702921684,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,384,415
4702921684,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,425,434
4702921684,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,442,461
4702921684,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,414,428
4702921684,2016-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,404,442
5553957443,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,357,418
5553957443,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,399,431
5553957443,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,421,457
5553957443,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,419,464
5553957443,2016-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,438,475
5577150313,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,477,497
5577150313,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,414,437
5577150313,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,361,372
5577150313,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,74,78
6117666160,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,508,550
6117666160,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,393,416
6117666160,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,392,415
6775888955,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,423,441
6962181067,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,2,508,535
6962181067,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,451,457
6962181067,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,440,453
6962181067,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,467,491
6962181067,2016-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,516,535
7086361926,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,472,476
7086361926,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,390,411
7086361926,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,354,367
7086361926,2016-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,444,457
8378563200,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,424,455
8378563200,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,396,417
8378563200,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,506,556
8378563200,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,381,417
8378563200,2016-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,496,546
8792009665,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,486,503
8792009665,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donnerstag,1,402,416
1503960366,2016-03-25,11004,7.1100001335144,7.1100001335144,0,2.5699999332428,0.46000000834465,4.07000017166138,0,33,12,205,804,1819,Freitag,NA,NA,NA
1503960366,2016-04-01,12262,7.86999988555908,7.86999988555908,0,3.3199999332428,0.829999983310699,3.64000010490417,0,47,21,200,866,1868,Freitag,NA,NA,NA
1503960366,2016-04-08,12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,Freitag,NA,NA,NA
1624580081,2016-03-25,1810,1.17999994754791,1.17999994754791,0,0,0,1.12999999523163,0.00999999977648258,0,0,121,1319,1373,Freitag,NA,NA,NA
1624580081,2016-04-01,9218,5.98999977111816,5.98999977111816,0,0,0,5.96999979019165,0.00999999977648258,0,0,221,1219,1541,Freitag,NA,NA,NA
1624580081,2016-04-08,6344,4.11999988555908,4.11999988555908,0,0,0,4.09999990463257,0,0,0,143,1297,1409,Freitag,NA,NA,NA
1644430081,2016-04-01,4636,3.41000008583069,3.41000008583069,0,0,0.779999971389771,2.59999990463257,0.0299999993294477,0,16,586,838,3323,Freitag,NA,NA,NA
1644430081,2016-04-08,7842,5.69999980926514,5.69999980926514,0,0.479999989271164,2.41000008583069,2.80999994277954,0,7,43,161,1229,2928,Freitag,NA,NA,NA
1844505072,2016-04-01,6847,4.53000020980835,4.53000020980835,0,0.610000014305115,0.370000004768372,3.54999995231628,0,9,9,251,1171,1969,Freitag,NA,NA,NA
1844505072,2016-04-08,5316,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,221,1219,1824,Freitag,NA,NA,NA
1927972279,2016-04-01,4317,2.99000000953674,2.99000000953674,0,0,0.370000004768372,2.61999988555908,0,0,11,192,854,2590,Freitag,NA,NA,NA
1927972279,2016-04-08,519,0.360000014305115,0.360000014305115,0,0,0,0.360000014305115,0,0,0,34,1406,2088,Freitag,NA,NA,NA
2022484408,2016-04-01,13603,9.60000038146973,9.60000038146973,0,5.46000003814697,0.629999995231628,3.50999999046326,0,72,16,213,1139,2645,Freitag,NA,NA,NA
2022484408,2016-04-08,13023,9.26000022888184,9.26000022888184,0,3.23000001907349,0.560000002384186,5.46999979019165,0,40,12,296,1092,2577,Freitag,NA,NA,NA
2026352035,2016-04-01,2605,1.62000000476837,1.62000000476837,0,0,0,1.62000000476837,0,0,0,166,729,1407,Freitag,NA,NA,NA
2026352035,2016-04-08,3762,2.32999992370605,2.32999992370605,0,0,0,2.32999992370605,0,0,0,173,719,1425,Freitag,NA,NA,NA
2320127002,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,1440,1324,Freitag,NA,NA,NA
2320127002,2016-04-08,3417,2.29999995231628,2.29999995231628,0,0,0,2.29999995231628,0,0,0,153,1287,1625,Freitag,NA,NA,NA
2347167796,2016-04-01,8328,5.51000022888184,5.51000022888184,0,0,2,3.5,0,0,33,212,804,1935,Freitag,NA,NA,NA
2347167796,2016-04-08,10209,6.75,6.75,0,0.159999996423721,0.349999994039536,6.23000001907349,0,2,6,316,711,2104,Freitag,NA,NA,NA
2873212765,2016-04-01,890,0.600000023841858,0.600000023841858,0,0,0,0.600000023841858,0,0,0,41,1399,1335,Freitag,NA,NA,NA
2873212765,2016-04-08,7157,4.80999994277954,4.80999994277954,0,0,0,4.80999994277954,0,0,0,380,1060,1944,Freitag,NA,NA,NA
2891001357,2016-04-01,0,0,0,4.82803201675415,0,0,0,0,0,660,0,780,4562,Freitag,NA,NA,NA
3372868164,2016-04-01,5785,3.95000004768372,3.95000004768372,0,0,0,3.91000008583069,0.0399999991059303,0,0,311,1129,1852,Freitag,NA,NA,NA
3372868164,2016-04-08,5551,3.78999996185303,3.78999996185303,0,0,0,3.76999998092651,0.00999999977648258,0,0,282,1158,1815,Freitag,NA,NA,NA
3977333714,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,Freitag,NA,NA,NA
3977333714,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,Freitag,NA,NA,NA
4020332650,2016-03-18,368,0.259999990463257,0.259999990463257,0,0,0,0,0,0,0,0,1440,2024,Freitag,NA,NA,NA
4020332650,2016-03-25,5563,3.99000000953674,3.99000000953674,0,0,0,0,0,0,0,0,1440,3681,Freitag,NA,NA,NA
4020332650,2016-04-01,5351,3.83999991416931,3.83999991416931,0,0.620000004768372,0.180000007152557,3.00999999046326,0,15,17,210,748,3338,Freitag,NA,NA,NA
4020332650,2016-04-08,10480,7.51000022888184,7.51000022888184,0,0.409999996423721,1.47000002861023,5.01000022888184,0.0399999991059303,6,37,272,1125,4034,Freitag,NA,NA,NA
4057192912,2016-03-18,949,0.689999997615814,0.689999997615814,0,0,0,0.689999997615814,0,0,0,34,1406,1870,Freitag,NA,NA,NA
4057192912,2016-03-25,0,0,0,0,0,0,0,0,0,0,0,1440,1776,Freitag,NA,NA,NA
4057192912,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,1440,1776,Freitag,NA,NA,NA
4057192912,2016-04-08,8426,6.15999984741211,6.15999984741211,0,0.129999995231628,5.48999977111816,0.540000021457672,0,2,120,25,1293,2360,Freitag,NA,NA,NA
4319703577,2016-04-01,9343,6.26999998092651,6.26999998092651,0,0.959999978542328,0.850000023841858,4.46000003814697,0,14,20,268,654,2216,Freitag,NA,NA,NA
4319703577,2016-04-08,6544,4.40999984741211,4.40999984741211,0,0.28999999165535,0.259999990463257,3.85999989509583,0,4,6,276,1132,2069,Freitag,NA,NA,NA
4388161847,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,1440,1878,Freitag,NA,NA,NA
4445114986,2016-04-01,3271,2.19000005722046,2.19000005722046,0,0,0,2.19000005722046,0,0,0,205,898,2133,Freitag,NA,NA,NA
4445114986,2016-04-08,5543,3.72000002861023,3.72000002861023,0,0,0,3.72000002861023,0,0,0,266,941,2303,Freitag,NA,NA,NA
4558609924,2016-04-01,5336,3.52999997138977,3.52999997138977,0,0,0,3.52999997138977,0,0,0,258,1182,1902,Freitag,NA,NA,NA
4558609924,2016-04-08,4195,2.76999998092651,2.76999998092651,0,0,0,2.76999998092651,0,0,0,241,1199,1778,Freitag,NA,NA,NA
4702921684,2016-04-01,7165,5.80999994277954,5.80999994277954,0,0,0.370000004768372,5.44000005722046,0,0,9,248,708,2923,Freitag,NA,NA,NA
4702921684,2016-04-08,8184,6.6399998664856,6.6399998664856,0,0,0.620000004768372,5.94999980926514,0,0,15,247,808,2981,Freitag,NA,NA,NA
5553957443,2016-04-01,12409,8.10000038146973,8.10000038146973,0,2.90000009536743,0.629999995231628,4.57999992370605,0,51,12,235,782,2142,Freitag,NA,NA,NA
5553957443,2016-04-08,9938,6.48999977111816,6.48999977111816,0,2.14000010490417,1.27999997138977,3.07999992370605,0,38,24,193,767,2019,Freitag,NA,NA,NA
5577150313,2016-04-01,10461,7.86999988555908,7.86999988555908,0,4.76000022888184,0.850000023841858,2.25,0,99,31,142,721,3625,Freitag,NA,NA,NA
5577150313,2016-04-08,4363,3.25999999046326,3.25999999046326,0,0.129999995231628,0.0599999986588955,3.07999992370605,0,8,2,156,813,2486,Freitag,NA,NA,NA
6117666160,2016-04-01,7444,5.61999988555908,5.61999988555908,0,0,0,5.61999988555908,0,0,0,286,568,2210,Freitag,NA,NA,NA
6117666160,2016-04-08,8955,6.76000022888184,6.76000022888184,0,0,0,6.73000001907349,0,0,0,422,1018,2482,Freitag,NA,NA,NA
6290855005,2016-04-01,6633,5.01000022888184,5.01000022888184,0,0,0,5.01000022888184,0,0,0,280,1160,2778,Freitag,NA,NA,NA
6290855005,2016-04-08,0,0,0,0,0,0,0,0,0,0,0,1440,2060,Freitag,NA,NA,NA
6391747486,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,1440,1820,Freitag,NA,NA,NA
6391747486,2016-04-08,0,0,0,0,0,0,0,0,0,0,0,1440,1820,Freitag,NA,NA,NA
6775888955,2016-04-01,7225,5.17999982833862,5.17999982833862,0,1.73000001907349,1.26999998092651,2.1800000667572,0,25,50,163,1189,3065,Freitag,NA,NA,NA
6775888955,2016-04-08,4131,2.96000003814697,2.96000003814697,0,1.37000000476837,0.610000014305115,0.980000019073486,0,27,30,75,1308,2584,Freitag,NA,NA,NA
6962181067,2016-04-01,10467,6.98000001907349,6.98000001907349,0,0.699999988079071,2.4300000667572,3.84999990463257,0,9,45,252,602,2014,Freitag,NA,NA,NA
6962181067,2016-04-08,14400,10.8800001144409,9.52000045776367,5.45686388015747,2.47000002861023,2.88000011444092,5.53000020980835,0,27,37,276,697,2188,Freitag,NA,NA,NA
7007744171,2016-04-01,11680,9.0600004196167,7.80999994277954,4.901282787323,4.48999977111816,0.330000013113022,4.23999977111816,0,50,7,244,1139,2573,Freitag,NA,NA,NA
7007744171,2016-04-08,12627,9.64999961853027,8.44999980926514,4.84231996536255,4.69999980926514,0.740000009536743,4.21000003814697,0,54,22,301,1063,2871,Freitag,NA,NA,NA
7086361926,2016-04-01,11463,7.67000007629395,7.67000007629395,0,2.82999992370605,1.88999998569489,2.9300000667572,0,38,30,154,777,2496,Freitag,NA,NA,NA
7086361926,2016-04-08,9634,6.51999998092651,6.51999998092651,0,2.5,1.39999997615814,2.58999991416931,0,50,48,140,797,2752,Freitag,NA,NA,NA
8053475328,2016-04-08,11693,9.53999996185303,9.53999996185303,0,6.76999998092651,0.259999990463257,2.5,0,60,6,153,1221,2790,Freitag,NA,NA,NA
8253242879,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,1440,1429,Freitag,NA,NA,NA
8253242879,2016-04-08,12026,9.14999961853027,9.14999961853027,0,5.69999980926514,0.930000007152557,2.50999999046326,0,47,13,150,1230,2162,Freitag,NA,NA,NA
8378563200,2016-04-01,14179,11.2399997711182,11.2399997711182,0,6.23000001907349,1.05999994277954,3.96000003814697,0,73,21,195,719,3669,Freitag,NA,NA,NA
8378563200,2016-04-08,8350,6.61999988555908,6.61999988555908,2.0921471118927,1.49000000953674,0.529999971389771,4.6100001335144,0,72,10,167,868,3713,Freitag,NA,NA,NA
8583815059,2016-04-01,2174,1.70000004768372,1.70000004768372,0,0,0,1.70000004768372,0,0,0,112,1328,2360,Freitag,NA,NA,NA
8583815059,2016-04-08,1408,1.10000002384186,1.10000002384186,0,0,0,1.10000002384186,0,0,0,79,1052,1814,Freitag,NA,NA,NA
8792009665,2016-04-01,4592,2.94000005722046,2.94000005722046,0,0.100000001490116,0.140000000596046,2.70000004768372,0,4,8,176,748,2260,Freitag,NA,NA,NA
8792009665,2016-04-08,1467,0.939999997615814,0.939999997615814,0,0.100000001490116,0.209999993443489,0.629999995231628,0,2,8,71,912,1953,Freitag,NA,NA,NA
8877689391,2016-04-01,18700,15.8199996948242,15.8199996948242,0,8.69999980926514,0.159999996423721,6.90999984741211,0,67,3,247,1123,3527,Freitag,NA,NA,NA
8877689391,2016-04-08,23014,20.3899993896484,20.3899993896484,0,11.1000003814697,0.629999995231628,8.61999988555908,0,70,29,359,982,4196,Freitag,NA,NA,NA
1503960366,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,412,442
1503960366,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,341,354
1503960366,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,334,367
1644430081,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,119,127
1844505072,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,644,961
1927972279,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,2,475,499
2026352035,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,523,573
2026352035,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,520,545
2026352035,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,490,510
2026352035,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,524,548
2347167796,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,452,504
2347167796,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,405,461
2347167796,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,411,473
3977333714,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,424,556
3977333714,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,355,476
3977333714,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,333,478
3977333714,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,323,512
4020332650,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,385,408
4319703577,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,465,491
4319703577,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,533,550
4319703577,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,523,546
4319703577,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,450,491
4388161847,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,499,526
4388161847,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,82,85
4445114986,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,2,337,379
4445114986,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,388,417
4445114986,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,106,108
4445114986,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,2,374,402
4558609924,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,171,179
4702921684,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,253,257
4702921684,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,433,447
4702921684,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,404,449
5553957443,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,377,409
5553957443,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,322,353
5553957443,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,450,495
5553957443,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,400,434
5577150313,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,392,413
5577150313,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,338,366
5577150313,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,459,485
6117666160,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,480,546
6117666160,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,600,636
6117666160,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,2,658,698
6775888955,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,391,406
6962181067,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,370,386
6962181067,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,425,435
6962181067,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,433,447
6962181067,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,443,462
7086361926,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,377,386
7086361926,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,428,448
7086361926,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,322,333
8378563200,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,513,533
8378563200,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freitag,1,441,469
